candidate_id,instrument,strategy_family,variant,signal_timeframe,execution_timeframe,entry_rule,stop_rule,target_rule,time_stop,max_trades_per_day,stop_after_first_loser,one_open_position,execution_mode,discovery_role,params,session_count,net_pnl,holdout_pnl,slippage_4_ticks_net_pnl,trades,trades_per_session,active_sessions,active_session_pct,win_rate,avg_trade,median_trade,profit_factor,max_drawdown,worst_day,worst_rolling_5_day,longest_losing_streak,long_net_pnl,short_net_pnl,best_day_concentration,best_trade_concentration,max_simultaneous_exposure,same_bar_stop_target_ambiguity_count,one_open_position_respected,beats_phase3b_benchmark_net,beats_phase3b_benchmark_slippage,label,ranking_score,risk_notes
MNQ_opening_range_failure_or60_tf3_mid_max2,MNQ,opening_range_failure,or60_tf3_mid_max2,3,1m,close back inside failed opening range,35pct opening range beyond failed side,mid of opening range,15:55 ET,2,False,True,max2,new_candidate,min_range=10.0;or_minutes=60;target=mid,63,200.5499999999996,408.299999999997,35.54999999999961,55,0.873015873015873,43,0.6825396825396826,0.4727272727272727,3.6463636363636294,-29.740000000000002,1.0429999399651801,-1363.834999999996,-388.53000000000293,-868.3050000000001,7,-304.1499999999987,504.69999999999834,2.390974819247075,2.390974819247075,1,0,True,False,False,watchlist,-69.0084,active on less than 70% of sessions; one-day concentration risk; one-trade concentration risk
MGC_opening_range_breakout_or30_tf15_half_range_2R,MGC,opening_range_breakout,or30_tf15_half_range_2R,15,1m,close outside opening range,half_range,2R,15:55 ET,2,False,True,max2,new_candidate,min_range=1.0;or_minutes=30;stop_mode=half_range;target=2R,63,-1408.4399999999769,-589.0399999999873,-1720.4399999999769,52,0.8253968253968254,50,0.7936507936507936,0.2692307692307692,-27.08538461538417,-105.96999999999863,0.7498045959043338,-1881.9400000000187,-455.2200000000073,-961.1000000000091,7,-2712.5600000000163,1304.1200000000406,1.0,1.0,1,0,True,False,False,rejected,-69.464,negative net PnL; negative holdout PnL; fails 4-tick slippage; one-day concentration risk; one-trade concentration risk
MGC_opening_range_breakout_or30_tf10_half_range_2R,MGC,opening_range_breakout,or30_tf10_half_range_2R,10,1m,close outside opening range,half_range,2R,15:55 ET,2,False,True,max2,new_candidate,min_range=1.0;or_minutes=30;stop_mode=half_range;target=2R,63,-1576.3199999999629,-562.4799999999809,-1912.3199999999629,56,0.8888888888888888,53,0.8412698412698413,0.26785714285714285,-28.148571428570765,-116.46999999999818,0.7320104317904454,-2276.920000000021,-378.22,-922.5400000000092,15,-3103.999999999994,1527.6800000000312,1.0,1.0,1,0,True,False,False,rejected,-69.6339,negative net PnL; negative holdout PnL; fails 4-tick slippage; one-day concentration risk; one-trade concentration risk
MNQ_opening_range_breakout_or30_tf5_half_range_1R,MNQ,opening_range_breakout,or30_tf5_half_range_1R,5,1m,close outside opening range,half_range,1R,15:55 ET,2,False,True,max2,new_candidate,min_range=10.0;or_minutes=30;stop_mode=half_range;target=1R,63,-935.8500000000006,-170.3800000000001,-1130.8500000000006,65,1.0317460317460319,57,0.9047619047619048,0.47692307692307695,-14.397692307692317,-74.99,0.8742375436913168,-2524.1900000000005,-785.98,-1147.94,7,-733.3600000000004,-202.49000000000024,1.0,1.0,1,0,True,False,False,rejected,-70.0775,negative net PnL; negative holdout PnL; fails 4-tick slippage; one-day concentration risk; one-trade concentration risk
MGC_opening_range_breakout_or30_tf15_half_range_1R,MGC,opening_range_breakout,or30_tf15_half_range_1R,15,1m,close outside opening range,half_range,1R,15:55 ET,2,False,True,max2,new_candidate,min_range=1.0;or_minutes=30;stop_mode=half_range;target=1R,63,-1515.4400000000114,-600.5399999999928,-1827.4400000000114,52,0.8253968253968254,50,0.7936507936507936,0.38461538461538464,-29.143076923077142,-87.46999999999727,0.6956361065586915,-1782.9400000000226,-455.2200000000073,-644.320000000009,5,-1518.0600000000375,2.620000000026266,1.0,1.0,1,0,True,False,False,rejected,-70.1548,negative net PnL; negative holdout PnL; fails 4-tick slippage; one-day concentration risk; one-trade concentration risk
MNQ_opening_range_breakout_or30_tf3_half_range_2R,MNQ,opening_range_breakout,or30_tf3_half_range_2R,3,1m,close outside opening range,half_range,2R,15:55 ET,2,False,True,max2,new_candidate,min_range=10.0;or_minutes=30;stop_mode=half_range;target=2R,63,-654.8200000000006,-920.1100000000001,-858.8200000000006,68,1.0793650793650793,58,0.9206349206349206,0.38235294117647056,-9.629705882352951,-99.365,0.9250055545502647,-2926.5600000000004,-737.48,-1357.94,8,-290.0900000000004,-364.73000000000025,1.0,1.0,1,0,True,False,False,rejected,-71.3914,negative net PnL; negative holdout PnL; fails 4-tick slippage; one-day concentration risk; one-trade concentration risk
MGC_opening_range_breakout_or30_tf5_half_range_2R,MGC,opening_range_breakout,or30_tf5_half_range_2R,5,1m,close outside opening range,half_range,2R,15:55 ET,2,False,True,max2,new_candidate,min_range=1.0;or_minutes=30;stop_mode=half_range;target=2R,63,-2002.4799999999825,-944.9199999999892,-2356.4799999999823,59,0.9365079365079365,56,0.8888888888888888,0.2542372881355932,-33.94033898305055,-113.2200000000091,0.6796636794973129,-2356.6400000000367,-368.22,-908.5400000000036,13,-3568.6599999999844,1566.180000000003,1.0,1.0,1,0,True,False,False,rejected,-71.91,negative net PnL; negative holdout PnL; fails 4-tick slippage; one-day concentration risk; one-trade concentration risk
MGC_opening_range_breakout_or30_tf5_half_range_1R,MGC,opening_range_breakout,or30_tf5_half_range_1R,5,1m,close outside opening range,half_range,1R,15:55 ET,2,False,True,max2,new_candidate,min_range=1.0;or_minutes=30;stop_mode=half_range;target=1R,63,-1965.980000000013,-1200.9199999999928,-2319.980000000013,59,0.9365079365079365,56,0.8888888888888888,0.4067796610169492,-33.321694915254454,-93.2200000000091,0.6305382244606457,-2188.1600000000103,-368.22,-855.5400000000109,7,-2505.160000000009,539.1799999999961,1.0,1.0,1,0,True,False,False,rejected,-71.9185,negative net PnL; negative holdout PnL; fails 4-tick slippage; one-day concentration risk; one-trade concentration risk
MNQ_vwap_pullback_trend_tf10_ema20_1.5R,MNQ,vwap_pullback_trend,tf10_ema20_1.5R,10,1m,trend pullback reclaim,pullback swing,1.5R,15:55 ET,2,False,True,max2,new_candidate,pullback_ref=ema20;rr=1.5;tick_size=0.25,63,-938.8600000000008,-431.08000000000015,-1205.8600000000008,89,1.4126984126984128,55,0.873015873015873,0.3595505617977528,-10.548988764044953,-70.24,0.8752872540242129,-1618.5900000000004,-473.98,-712.66,7,527.3099999999995,-1466.1700000000003,1.0,1.0,1,0,True,False,False,rejected,-72.2206,negative net PnL; negative holdout PnL; fails 4-tick slippage; one-day concentration risk; one-trade concentration risk
MNQ_vwap_pullback_trend_tf10_vwap_1.5R,MNQ,vwap_pullback_trend,tf10_vwap_1.5R,10,1m,trend pullback reclaim,pullback swing,1.5R,15:55 ET,2,False,True,max2,new_candidate,pullback_ref=vwap;rr=1.5;tick_size=0.25,63,-1243.3900000000006,-420.82000000000016,-1501.3900000000003,86,1.3650793650793651,58,0.9206349206349206,0.3488372093023256,-14.45802325581396,-81.24,0.8384985465531619,-1402.0800000000004,-488.48,-1020.9200000000001,8,119.69999999999976,-1363.0900000000004,1.0,1.0,1,0,True,False,False,rejected,-72.4863,negative net PnL; negative holdout PnL; fails 4-tick slippage; one-day concentration risk; one-trade concentration risk
MGC_opening_range_breakout_or30_tf10_half_range_1R,MGC,opening_range_breakout,or30_tf10_half_range_1R,10,1m,close outside opening range,half_range,1R,15:55 ET,2,False,True,max2,new_candidate,min_range=1.0;or_minutes=30;stop_mode=half_range;target=1R,63,-1904.8200000000302,-768.9799999999864,-2240.8200000000306,56,0.8888888888888888,53,0.8412698412698413,0.375,-34.01464285714339,-86.72000000000364,0.6285959404917381,-2020.6000000000274,-378.22,-869.5400000000163,9,-2115.500000000027,210.67999999999714,1.0,1.0,1,0,True,False,False,rejected,-73.3811,negative net PnL; negative holdout PnL; fails 4-tick slippage; one-day concentration risk; one-trade concentration risk
MNQ_opening_range_breakout_or15_tf10_half_range_1R,MNQ,opening_range_breakout,or15_tf10_half_range_1R,10,1m,close outside opening range,half_range,1R,15:55 ET,2,False,True,max2,new_candidate,min_range=10.0;or_minutes=15;stop_mode=half_range;target=1R,63,-681.7900000000004,-1244.35,-894.7900000000004,71,1.126984126984127,59,0.9365079365079365,0.5070422535211268,-9.602676056338034,3.26,0.9145990430142547,-2825.88,-1093.74,-1805.19,4,268.4199999999996,-950.2100000000003,1.0,1.0,1,0,True,False,False,rejected,-73.6516,negative net PnL; negative holdout PnL; fails 4-tick slippage; one-day concentration risk; one-trade concentration risk
MNQ_opening_range_failure_or60_tf5_opposite_max2,MNQ,opening_range_failure,or60_tf5_opposite_max2,5,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,new_candidate,min_range=10.0;or_minutes=60;target=opposite,63,294.8299999999981,127.78999999999701,150.8299999999981,48,0.7619047619047619,42,0.6666666666666666,0.375,6.142291666666627,-112.26500000000145,1.0566888104829018,-1411.2599999999989,-450.03000000000293,-725.2250000000015,7,259.59500000000276,35.23499999999535,2.49893158769462,2.5939015703965165,1,0,True,False,False,watchlist,-74.6167,active on less than 70% of sessions; one-day concentration risk; one-trade concentration risk
MGC_opening_range_breakout_or30_tf15_half_range_range_extension,MGC,opening_range_breakout,or30_tf15_half_range_range_extension,15,1m,close outside opening range,half_range,range_extension,15:55 ET,2,False,True,max2,new_candidate,min_range=1.0;or_minutes=30;stop_mode=half_range;target=range_extension,63,-2249.4399999999987,-565.039999999991,-2561.439999999998,52,0.8253968253968254,50,0.7936507936507936,0.28846153846153844,-43.25846153846151,-105.96999999999863,0.5934604944028161,-2454.0400000000127,-455.2200000000073,-961.1000000000091,7,-2784.5600000000145,535.120000000017,1.0,1.0,1,0,True,False,False,rejected,-74.9356,negative net PnL; negative holdout PnL; fails 4-tick slippage; one-day concentration risk; one-trade concentration risk
MNQ_opening_range_breakout_or30_tf1_half_range_2R,MNQ,opening_range_breakout,or30_tf1_half_range_2R,1,1m,close outside opening range,half_range,2R,15:55 ET,2,False,True,max2,new_candidate,min_range=10.0;or_minutes=30;stop_mode=half_range;target=2R,63,-760.5500000000006,-466.1100000000001,-970.5500000000006,70,1.1111111111111112,59,0.9365079365079365,0.37142857142857144,-10.865000000000009,-126.365,0.914403661774322,-2473.1500000000005,-835.98,-1108.44,9,-536.8400000000004,-223.71000000000026,1.0,1.0,1,0,True,False,False,rejected,-74.9647,negative net PnL; negative holdout PnL; fails 4-tick slippage; one-day concentration risk; one-trade concentration risk
MNQ_opening_range_breakout_or30_tf5_half_range_2R,MNQ,opening_range_breakout,or30_tf5_half_range_2R,5,1m,close outside opening range,half_range,2R,15:55 ET,2,False,True,max2,new_candidate,min_range=10.0;or_minutes=30;stop_mode=half_range;target=2R,63,-957.1000000000006,-427.8800000000001,-1152.1000000000006,65,1.0317460317460319,57,0.9047619047619048,0.38461538461538464,-14.724615384615394,-118.74,0.8886847094125446,-2745.1000000000004,-785.98,-1363.44,7,-241.61000000000035,-715.4900000000002,1.0,1.0,1,0,True,False,False,rejected,-75.4828,negative net PnL; negative holdout PnL; fails 4-tick slippage; one-day concentration risk; one-trade concentration risk
MNQ_opening_range_failure_or5_tf5_mid_max2,MNQ,opening_range_failure,or5_tf5_mid_max2,5,1m,close back inside failed opening range,35pct opening range beyond failed side,mid of opening range,15:55 ET,2,False,True,max2,new_candidate,min_range=10.0;or_minutes=5;target=mid,63,-1864.43,-750.5649999999944,-2185.4300000000003,107,1.6984126984126984,57,0.9047619047619048,0.42990654205607476,-17.424579439252337,-23.240000000000002,0.6084479297048918,-1870.7550000000024,-262.95499999999856,-590.8249999999957,7,-604.8300000000104,-1259.59999999999,1.0,1.0,1,0,True,False,False,rejected,-75.868,negative net PnL; negative holdout PnL; fails 4-tick slippage; one-day concentration risk; one-trade concentration risk
MNQ_opening_range_breakout_or15_tf15_half_range_2R,MNQ,opening_range_breakout,or15_tf15_half_range_2R,15,1m,close outside opening range,half_range,2R,15:55 ET,2,False,True,max2,new_candidate,min_range=10.0;or_minutes=15;stop_mode=half_range;target=2R,63,-1241.7800000000007,-1918.1000000000006,-1457.7800000000007,72,1.1428571428571428,60,0.9523809523809523,0.375,-17.246944444444452,-109.115,0.8759435752962098,-3303.55,-752.74,-2202.45,8,-280.8300000000004,-960.9500000000003,1.0,1.0,1,0,True,False,False,rejected,-75.9036,negative net PnL; negative holdout PnL; fails 4-tick slippage; one-day concentration risk; one-trade concentration risk
MNQ_opening_range_failure_or5_tf3_mid_max2,MNQ,opening_range_failure,or5_tf3_mid_max2,3,1m,close back inside failed opening range,35pct opening range beyond failed side,mid of opening range,15:55 ET,2,False,True,max2,new_candidate,min_range=10.0;or_minutes=5;target=mid,63,-1858.400000000022,-631.0650000000016,-2188.4000000000215,110,1.746031746031746,58,0.9206349206349206,0.5181818181818182,-16.894545454545653,7.51,0.6561364944203568,-2040.6700000000226,-295.33000000000584,-752.3099999999943,6,-289.1950000000146,-1569.2050000000077,1.0,1.0,1,0,True,False,False,rejected,-76.0524,negative net PnL; negative holdout PnL; fails 4-tick slippage; one-day concentration risk; one-trade concentration risk
MNQ_opening_range_failure_or5_tf3_mid_stop_after_first_loser,MNQ,opening_range_failure,or5_tf3_mid_stop_after_first_loser,3,1m,close back inside failed opening range,35pct opening range beyond failed side,mid of opening range,15:55 ET,2,True,True,stop_after_first_loser,new_candidate,min_range=10.0;or_minutes=5;target=mid,63,-1819.8150000000178,-804.9050000000045,-2077.815000000018,86,1.3650793650793651,58,0.9206349206349206,0.5,-21.160639534883927,-0.11500000000000021,0.5689679878825036,-1897.3250000000182,-299.6650000000029,-736.9650000000015,5,-62.00000000001026,-1757.8150000000076,1.0,1.0,1,0,True,False,False,rejected,-79.1061,negative net PnL; negative holdout PnL; fails 4-tick slippage; one-day concentration risk; one-trade concentration risk
MNQ_opening_range_breakout_or30_tf15_half_range_range_extension,MNQ,opening_range_breakout,or30_tf15_half_range_range_extension,15,1m,close outside opening range,half_range,range_extension,15:55 ET,2,False,True,max2,new_candidate,min_range=10.0;or_minutes=30;stop_mode=half_range;target=range_extension,63,362.55999999999926,-1370.14,194.55999999999926,56,0.8888888888888888,53,0.8412698412698413,0.5,6.474285714285701,13.509999999999998,1.0499826296024661,-2732.849999999999,-739.24,-1852.2,7,-210.90000000000032,573.4599999999998,1.8155891438658465,1.8155891438658465,1,0,True,False,False,watchlist,-80.7177,negative holdout PnL; one-day concentration risk; one-trade concentration risk
MGC_first_hour_range_tf5_expansion,MGC,first_hour_range,tf5_expansion,5,1m,expansion,first-hour range based,1.5R,15:55 ET,1,False,True,max1,new_candidate,mode=expansion;rr=1.5;tick_size=0.1,63,-1852.6600000000096,-1189.0999999999926,-2020.6600000000096,28,0.4444444444444444,28,0.4444444444444444,0.32142857142857145,-66.16642857142891,-104.22000000000364,0.5132495047527943,-1875.1799999999878,-704.2199999999991,-1189.0999999999929,6,-1827.6400000000147,-25.01999999999481,1.0,1.0,1,0,True,False,False,rejected,-82.1183,negative net PnL; negative holdout PnL; fails 4-tick slippage; active on less than 70% of sessions; one-day concentration risk; one-trade concentration risk
MGC_first_hour_range_tf5_pullback,MGC,first_hour_range,tf5_pullback,5,1m,pullback,first-hour range based,1.5R,15:55 ET,1,False,True,max1,new_candidate,mode=pullback;rr=1.5;tick_size=0.1,63,-1852.6600000000096,-1189.0999999999926,-2020.6600000000096,28,0.4444444444444444,28,0.4444444444444444,0.32142857142857145,-66.16642857142891,-104.22000000000364,0.5132495047527943,-1875.1799999999878,-704.2199999999991,-1189.0999999999929,6,-1827.6400000000147,-25.01999999999481,1.0,1.0,1,0,True,False,False,rejected,-82.1183,negative net PnL; negative holdout PnL; fails 4-tick slippage; active on less than 70% of sessions; one-day concentration risk; one-trade concentration risk
MNQ_compression_breakout_tf5_low_realized_vol,MNQ,compression_breakout,tf5_low_realized_vol,5,1m,low_realized_vol,inside compression range,2R,15:55 ET,2,False,True,max2,new_candidate,mode=low_realized_vol;rr=2.0;tick_size=0.25,63,-1940.6800000000005,-129.3800000000001,-2111.6800000000003,57,0.9047619047619048,57,0.9047619047619048,0.43859649122807015,-34.04701754385966,-64.24,0.7385824820035346,-3339.84,-588.74,-2350.7,5,629.0999999999997,-2569.779999999999,1.0,1.0,1,0,True,False,False,rejected,-82.1835,negative net PnL; negative holdout PnL; fails 4-tick slippage; one-day concentration risk; one-trade concentration risk
MNQ_opening_range_breakout_or30_tf3_half_range_range_extension,MNQ,opening_range_breakout,or30_tf3_half_range_range_extension,3,1m,close outside opening range,half_range,range_extension,15:55 ET,2,False,True,max2,new_candidate,min_range=10.0;or_minutes=30;stop_mode=half_range;target=range_extension,63,-857.3200000000006,-1230.1100000000001,-1061.3200000000006,68,1.0793650793650793,58,0.9206349206349206,0.4117647058823529,-12.607647058823538,-99.365,0.9008202126305804,-3162.1600000000003,-737.48,-1357.94,8,-612.0900000000004,-245.23000000000025,1.0,1.0,1,0,True,False,False,rejected,-82.9881,negative net PnL; negative holdout PnL; fails 4-tick slippage; one-day concentration risk; one-trade concentration risk
MNQ_opening_range_breakout_or30_tf15_half_range_1R,MNQ,opening_range_breakout,or30_tf15_half_range_1R,15,1m,close outside opening range,half_range,1R,15:55 ET,2,False,True,max2,new_candidate,min_range=10.0;or_minutes=30;stop_mode=half_range;target=1R,63,-898.6900000000005,-1479.14,-1066.6900000000005,56,0.8888888888888888,53,0.8412698412698413,0.5178571428571429,-16.048035714285724,40.26,0.8737525426776505,-2814.5,-739.24,-1852.2,7,-1072.4000000000003,173.7099999999998,1.0,1.0,1,0,True,False,False,rejected,-83.9651,negative net PnL; negative holdout PnL; fails 4-tick slippage; one-day concentration risk; one-trade concentration risk
MNQ_opening_range_breakout_or30_tf5_half_range_range_extension,MNQ,opening_range_breakout,or30_tf5_half_range_range_extension,5,1m,close outside opening range,half_range,range_extension,15:55 ET,2,False,True,max2,new_candidate,min_range=10.0;or_minutes=30;stop_mode=half_range;target=range_extension,63,-1236.1000000000006,-536.8800000000001,-1431.1000000000006,65,1.0317460317460319,57,0.9047619047619048,0.4,-19.016923076923085,-118.74,0.8551619570770393,-2689.67,-785.98,-1280.93,7,-413.61000000000035,-822.4900000000002,1.0,1.0,1,0,True,False,False,rejected,-84.432,negative net PnL; negative holdout PnL; fails 4-tick slippage; one-day concentration risk; one-trade concentration risk
MNQ_opening_range_failure_or60_tf1_mid_stop_after_first_loser,MNQ,opening_range_failure,or60_tf1_mid_stop_after_first_loser,1,1m,close back inside failed opening range,35pct opening range beyond failed side,mid of opening range,15:55 ET,2,True,True,stop_after_first_loser,new_candidate,min_range=10.0;or_minutes=60;target=mid,63,160.9749999999981,435.799999999997,10.97499999999809,50,0.7936507936507936,44,0.6984126984126984,0.48,3.219499999999962,-78.63999999999781,1.0364463583640964,-1337.8749999999986,-360.1650000000029,-818.7999999999986,8,-341.4299999999987,502.4049999999969,2.795527255785093,2.795527255785093,1,0,True,False,False,watchlist,-84.5163,active on less than 70% of sessions; one-day concentration risk; one-trade concentration risk
MGC_vwap_pullback_trend_tf5_ema20_1.5R,MGC,vwap_pullback_trend,tf5_ema20_1.5R,5,1m,trend pullback reclaim,pullback swing,1.5R,15:55 ET,2,False,True,max2,new_candidate,pullback_ref=ema20;rr=1.5;tick_size=0.1,63,-2575.779999999878,-436.49999999995816,-3319.7799999998783,124,1.9682539682539681,63,1.0,0.3709677419354839,-20.772419354837727,-41.72000000000364,0.6129068131815583,-2450.5599999998694,-349.4400000000018,-804.7000000000181,9,-1139.5399999999493,-1436.239999999929,1.0,1.0,1,0,True,False,False,rejected,-85.2845,negative net PnL; negative holdout PnL; fails 4-tick slippage; one-day concentration risk; one-trade concentration risk
MGC_vwap_pullback_trend_tf5_vwap_1.5R,MGC,vwap_pullback_trend,tf5_vwap_1.5R,5,1m,trend pullback reclaim,pullback swing,1.5R,15:55 ET,2,False,True,max2,new_candidate,pullback_ref=vwap;rr=1.5;tick_size=0.1,63,-2297.4199999999673,-460.78000000001265,-2963.419999999968,111,1.7619047619047619,62,0.9841269841269841,0.36936936936936937,-20.697477477477182,-53.22,0.6479265638888192,-2360.2199999999607,-290.44000000000545,-727.2000000000455,9,-1522.5000000000196,-774.9199999999491,1.0,1.0,1,0,True,False,False,rejected,-85.4758,negative net PnL; negative holdout PnL; fails 4-tick slippage; one-day concentration risk; one-trade concentration risk
MNQ_time_of_day_1330-1500_fade,MNQ,time_of_day,1330-1500_fade,5,1m,13:30-15:00 fade,window range,1.5R,15:55 ET,1,False,True,max1,new_candidate,mode=fade;rr=1.5;tick_size=0.25;window=13:30-15:00,63,-1103.22,-1036.64,-1262.22,53,0.8412698412698413,53,0.8412698412698413,0.41509433962264153,-20.815471698113207,-19.240000000000002,0.6041464832396825,-2083.08,-611.74,-1012.7,10,-247.03999999999996,-856.1800000000002,1.0,1.0,1,0,True,False,False,rejected,-85.4885,negative net PnL; negative holdout PnL; fails 4-tick slippage; one-day concentration risk; one-trade concentration risk
MGC_moving_average_pullback_tf5_trend5,MGC,moving_average_pullback,tf5_trend5,5,1m,9/20 EMA trend continuation,pullback swing,1.5R,15:55 ET,2,False,True,max2,new_candidate,rr=1.5;tick_size=0.1;trend_timeframe=5,63,-2618.7799999998797,-393.49999999994725,-3362.7799999998797,124,1.9682539682539681,63,1.0,0.3709677419354839,-21.119193548386125,-43.72000000000182,0.6101938626052658,-2642.3599999999033,-349.4400000000018,-1004.2000000000164,12,-1324.259999999941,-1294.5199999999393,1.0,1.0,1,0,True,False,False,rejected,-86.0553,negative net PnL; negative holdout PnL; fails 4-tick slippage; one-day concentration risk; one-trade concentration risk
MGC_moving_average_pullback_tf5_trend15,MGC,moving_average_pullback,tf5_trend15,5,1m,9/20 EMA trend continuation,pullback swing,1.5R,15:55 ET,2,False,True,max2,new_candidate,rr=1.5;tick_size=0.1;trend_timeframe=15,63,-2618.7799999998797,-393.49999999994725,-3362.7799999998797,124,1.9682539682539681,63,1.0,0.3709677419354839,-21.119193548386125,-43.72000000000182,0.6101938626052658,-2642.3599999999033,-349.4400000000018,-1004.2000000000164,12,-1324.259999999941,-1294.5199999999393,1.0,1.0,1,0,True,False,False,rejected,-86.0553,negative net PnL; negative holdout PnL; fails 4-tick slippage; one-day concentration risk; one-trade concentration risk
MNQ_opening_range_breakout_or30_tf1_half_range_range_extension,MNQ,opening_range_breakout,or30_tf1_half_range_range_extension,1,1m,close outside opening range,half_range,range_extension,15:55 ET,2,False,True,max2,new_candidate,min_range=10.0;or_minutes=30;stop_mode=half_range;target=range_extension,63,-1404.5500000000006,-780.1100000000001,-1614.5500000000004,70,1.1111111111111112,59,0.9365079365079365,0.37142857142857144,-20.06500000000001,-126.365,0.8419244798436971,-2642.1500000000005,-835.98,-1108.44,9,-723.8400000000004,-680.7100000000003,1.0,1.0,1,0,True,False,False,rejected,-87.2121,negative net PnL; negative holdout PnL; fails 4-tick slippage; one-day concentration risk; one-trade concentration risk
MNQ_opening_range_breakout_or15_tf3_half_range_1R,MNQ,opening_range_breakout,or15_tf3_half_range_1R,3,1m,close outside opening range,half_range,1R,15:55 ET,2,False,True,max2,new_candidate,min_range=10.0;or_minutes=15;stop_mode=half_range;target=1R,63,-2010.1499999999999,-434.3100000000002,-2265.1499999999996,85,1.3492063492063493,62,0.9841269841269841,0.47058823529411764,-23.648823529411764,-62.74,0.7709439595250576,-3718.339999999999,-572.98,-1049.66,5,-459.7800000000004,-1550.3700000000003,1.0,1.0,1,0,True,False,False,rejected,-88.1873,negative net PnL; negative holdout PnL; fails 4-tick slippage; one-day concentration risk; one-trade concentration risk
MNQ_vwap_pullback_trend_tf3_vwap_1.5R,MNQ,vwap_pullback_trend,tf3_vwap_1.5R,3,1m,trend pullback reclaim,pullback swing,1.5R,15:55 ET,2,False,True,max2,new_candidate,pullback_ref=vwap;rr=1.5;tick_size=0.25,63,-2197.8800000000006,-920.5300000000002,-2533.8800000000006,112,1.7777777777777777,62,0.9841269841269841,0.35714285714285715,-19.623928571428575,-63.74,0.7323666509178935,-2795.6399999999994,-351.48,-753.9200000000001,7,-851.9800000000002,-1345.9,1.0,1.0,1,0,True,False,False,rejected,-88.9465,negative net PnL; negative holdout PnL; fails 4-tick slippage; one-day concentration risk; one-trade concentration risk
MNQ_compression_breakout_tf3_inside_bar,MNQ,compression_breakout,tf3_inside_bar,3,1m,inside_bar,inside compression range,2R,15:55 ET,2,False,True,max2,new_candidate,mode=inside_bar;rr=2.0;tick_size=0.25,63,-3351.119999999999,-2063.12,-3540.119999999999,63,1.0,63,1.0,0.3333333333333333,-53.19238095238094,-173.74,0.6776554239674956,-3926.919999999999,-550.74,-1548.7,7,-375.88000000000034,-2975.24,1.0,1.0,1,0,True,False,False,rejected,-89.7919,negative net PnL; negative holdout PnL; fails 4-tick slippage; one-day concentration risk; one-trade concentration risk
MNQ_opening_range_breakout_or15_tf10_half_range_range_extension,MNQ,opening_range_breakout,or15_tf10_half_range_range_extension,10,1m,close outside opening range,half_range,range_extension,15:55 ET,2,False,True,max2,new_candidate,min_range=10.0;or_minutes=15;stop_mode=half_range;target=range_extension,63,-1408.7900000000006,-1722.3500000000001,-1621.7900000000006,71,1.126984126984127,59,0.9365079365079365,0.4225352112676056,-19.84211267605635,-90.24,0.8479792469912347,-3497.3900000000003,-1093.74,-1860.45,8,-222.08000000000038,-1186.7100000000003,1.0,1.0,1,0,True,False,False,rejected,-90.1719,negative net PnL; negative holdout PnL; fails 4-tick slippage; one-day concentration risk; one-trade concentration risk
MNQ_opening_range_breakout_or15_tf3_half_range_2R,MNQ,opening_range_breakout,or15_tf3_half_range_2R,3,1m,close outside opening range,half_range,2R,15:55 ET,2,False,True,max2,new_candidate,min_range=10.0;or_minutes=15;stop_mode=half_range;target=2R,63,-2542.3999999999996,-930.5600000000002,-2797.3999999999996,85,1.3492063492063493,62,0.9841269841269841,0.32941176470588235,-29.910588235294114,-129.99,0.7638750350602479,-4405.079999999998,-611.98,-1224.18,11,-375.7800000000004,-2166.62,1.0,1.0,1,0,True,False,False,rejected,-90.9564,negative net PnL; negative holdout PnL; fails 4-tick slippage; one-day concentration risk; one-trade concentration risk
MNQ_opening_range_breakout_or15_tf3_half_range_range_extension,MNQ,opening_range_breakout,or15_tf3_half_range_range_extension,3,1m,close outside opening range,half_range,range_extension,15:55 ET,2,False,True,max2,new_candidate,min_range=10.0;or_minutes=15;stop_mode=half_range;target=range_extension,63,-2940.6499999999996,-928.8100000000002,-3195.6499999999996,85,1.3492063492063493,62,0.9841269841269841,0.36470588235294116,-34.595882352941175,-115.99,0.7084629180376953,-4216.329999999998,-611.98,-1215.18,11,7.4699999999995725,-2948.119999999999,1.0,1.0,1,0,True,False,False,rejected,-90.9738,negative net PnL; negative holdout PnL; fails 4-tick slippage; one-day concentration risk; one-trade concentration risk
MNQ_opening_range_breakout_or15_tf15_half_range_range_extension,MNQ,opening_range_breakout,or15_tf15_half_range_range_extension,15,1m,close outside opening range,half_range,range_extension,15:55 ET,2,False,True,max2,new_candidate,min_range=10.0;or_minutes=15;stop_mode=half_range;target=range_extension,63,-2058.0300000000007,-2082.1000000000004,-2274.0300000000007,72,1.1428571428571428,60,0.9523809523809523,0.4305555555555556,-28.58375000000001,-84.24,0.7742544087208048,-3139.1300000000006,-752.74,-1839.95,8,340.4199999999996,-2398.45,1.0,1.0,1,0,True,False,False,rejected,-91.3567,negative net PnL; negative holdout PnL; fails 4-tick slippage; one-day concentration risk; one-trade concentration risk
